GEOID,x,y,area,OBJECTID_1,GEOID20,COUNTYFP20,CVAP_TOT20,CVAP_NHS20,CVAP_AIA20,CVAP_ASN20,CVAP_BLK20,CVAP_NHP20,CVAP_WHT20,CVAP_AIW20,CVAP_ASW20,CVAP_BLW20,CVAP_AIB20,CVAP_2OM20,CVAP_HSP20,C_TOT20,C_NHS20,C_AIA20,C_ASN20,C_BLK20,C_NHP20,C_WHT20,C_AIW20,C_ASW20,C_BLW20,C_AIB20,C_2OM20,C_HSP20,OBJECTID,STATEFP20,COUNTYFP_1,TRACTCE20,BLOCKCE20,GEOID20_1,NAME20,INTPTLAT20,INTPTLON20,G_ID,MCD_NAME,VTD,TOTAL_ADJ,WHITE_ADJ,BLACK_ADJ,AMIND_ADJ,ASIAN_ADJ,HWN_ADJ,MULTI_ADJ,OTHER_ADJ,UNKNOWN_AD,HISP_ADJ,NHISP_ADJ,NHWHITE_AD,NHBLACK_AD,NHAMIND_AD,NHASIAN_AD,NHHWN_ADJ,NHMULTI_AD,NHOTHER_AD,UNKNOWN_ET,TOTAL_VAP_,WHITE_VAP_,BLACK_VAP_,AMIND_VAP_,ASIAN_VAP_,HWN_VAP_AD,MULTI_VAP_,OTHER_VAP_,UNKNOWN_VA,HISP_VAP_A,NHISP_VAP_,NHWHITE_VA,NHBLACK_VA,NHAMIND_VA,NHASIAN_VA,NHHWN_VAP_,NHMULTI_VA,NHOTHER_VA,UNKNOWN__1,DistNeighb,DistCurren,Commission,Council,p0010001,p0010003,p0010004,p0010005,p0010006,p0010007,p0010008,p0010009,p0020002,NbdAlt2,Council2,DIST2000,BlkGrp,nbhdname,Shape_Leng,Shape_Area
360290023003004,1086514.577936329,284590.9406050809,0.03250486569087793,2675,360290023003004,29.0,70.56,62.89,0.0,0.0,4.85,0.0,55.2,0.0,0.0,0.0,0.0,0.0,6.84,103.11,80.5,0.0,0.0,16.38,0.0,63.02,0.0,0.0,18.53,0.0,0.0,22.5,2653,36,29,2300,3004,360290023003004,Block 3004,42.8859723,-78.8119458,G360290023003004,Buffalo city,233,149,81,23,1,10,0,22,12,0,28,121,78,23,1,10,0,9,0,0,110,67,9,0,9,0,13,12,0,19,91,66,9,0,9,0,7,0,0,N-D5,LOVEJOY,LOVEJOY,LOVEJOY,148.0,81.0,23.0,1.0,10.0,0.0,11.0,22.0,27.0,Lovejoy,LOVEJOY,Lovejoy,360290023003,Lovejoy,3006.0593377549703,348404.02470820444
360290023003005,1086522.3858988143,284502.0518515322,0.033833587915803834,948,360290023003005,29.0,31.07,25.57,0.0,0.0,2.12,0.0,18.4,0.0,0.0,0.0,0.0,0.0,4.18,40.41,30.6,0.0,0.0,3.58,0.0,21.81,0.0,0.0,2.06,0.0,0.0,10.0,828,36,29,2300,3005,360290023003005,Block 3005,42.8851707,-78.8119428,G360290023003005,Buffalo city,233,58,33,5,3,0,1,16,0,0,12,46,27,5,3,0,0,11,0,0,48,28,5,1,0,1,13,0,0,11,37,22,5,1,0,0,9,0,0,N-D5,LOVEJOY,LOVEJOY,LOVEJOY,58.0,33.0,5.0,3.0,0.0,1.0,0.0,16.0,12.0,Lovejoy,LOVEJOY,Lovejoy,360290023003,Lovejoy,3014.429567453516,362646.42493939
360290023004000,1086808.6119818962,284904.1017118632,0.02354207114919744,1773,360290023004000,29.0,111.16,103.77,0.0,1.23,17.92,0.0,83.03,0.0,0.0,0.0,0.0,0.0,7.14,141.27,133.11,0.0,0.95,24.88,0.0,110.57,0.0,0.0,5.19,0.0,0.0,8.37,1773,36,29,2300,4000,360290023004000,Block 4000,42.8885513,-78.8080422,G360290023004000,Buffalo city,230,137,88,23,1,5,0,15,5,0,9,128,88,23,0,5,0,7,5,0,103,66,18,1,5,0,8,5,0,8,95,66,18,0,5,0,1,5,0,N-D5,LOVEJOY,LOVEJOY,LOVEJOY,136.0,88.0,22.0,1.0,5.0,0.0,5.0,15.0,9.0,Lovejoy,LOVEJOY,Lovejoy,360290023004,Lovejoy,2326.327187998596,252333.98551773783
360290023004001,1086722.6702991405,284896.6851095007,0.022486159012425615,3058,360290023004001,29.0,141.68,142.41,0.0,1.97,23.89,0.0,115.74,0.0,0.0,0.0,0.0,0.0,0.89,165.17,161.41,6.67,1.52,31.75,0.0,126.9,0.0,0.0,1.48,0.0,0.0,4.65,887,36,29,2300,4001,360290023004001,Block 4001,42.8885504,-78.809096,G360290023004001,Buffalo city,230,159,101,35,3,7,0,12,1,0,5,154,101,35,3,7,0,8,0,0,130,92,24,0,7,0,6,1,0,1,129,92,24,0,7,0,6,0,0,N-D5,LOVEJOY,LOVEJOY,LOVEJOY,159.0,101.0,35.0,3.0,7.0,0.0,1.0,12.0,5.0,Lovejoy,LOVEJOY,Lovejoy,360290023004,Lovejoy,2300.4769501808582,241016.75768423209
360290023004002,1086487.8005430112,284961.48245165293,0.0362260462983138,1344,360290023004002,29.0,155.84,150.14,0.0,5.41,29.86,0.0,105.67,0.0,0.0,0.0,0.0,0.0,6.25,197.37,184.47,0.0,4.94,36.9,0.0,133.18,0.0,0.0,7.41,0.0,0.0,13.02,2970,36,29,2300,4002,360290023004002,Block 4002,42.8893094,-78.8118879,G360290023004002,Buffalo city,229,190,106,33,1,27,1,13,9,0,14,176,106,33,0,26,0,11,0,0,143,84,27,1,22,1,4,4,0,7,136,84,27,0,22,0,3,0,0,N-D5,LOVEJOY,LOVEJOY,LOVEJOY,190.0,106.0,33.0,1.0,27.0,1.0,9.0,13.0,14.0,Lovejoy,LOVEJOY,Lovejoy,360290023004,Lovejoy,3086.8860450285356,388288.8096292807
360290023004003,1086271.650969931,284713.5857005394,0.052093874599899045,527,360290023004003,29.0,272.46,249.5,32.0,0.0,87.59999999999998,0.0,154.73,0.0,0.0,0.0,0.0,0.0,21.43,350.07,323.88,26.67,1.14,99.54,0.0,213.6,0.0,0.0,0.74,0.0,0.0,26.05,208,36,29,2300,4003,360290023004003,Block 4003,42.8872551,-78.8147757,G360290023004003,Buffalo city,229,338,174,116,7,6,0,23,12,0,29,309,170,115,7,6,0,8,3,0,251,127,89,7,0,0,16,12,0,25,226,123,88,7,0,0,5,3,0,N-D6,LOVEJOY,LOVEJOY,LOVEJOY,337.0,174.0,115.0,7.0,6.0,0.0,12.0,23.0,28.0,Broadway-Fillmore,LOVEJOY,Lovejoy,360290023004,Lovejoy,4237.888489310712,558371.2943132987
360290023004004,1086177.3080899706,284708.860965191,0.05174786022072543,593,360290023004004,29.0,83.92,85.01,2.67,1.23,32.85,0.0,47.8,0.0,0.0,0.0,0.0,0.0,0.0,101.8,96.43,2.22,0.95,41.19,0.0,47.75,0.0,0.0,0.0,0.0,0.0,5.58,2660,36,29,2300,4004,360290023004004,Block 4004,42.8872847,-78.815929,G360290023004004,Buffalo city,229,98,39,48,1,6,0,4,0,0,6,92,38,48,1,5,0,0,0,0,77,38,33,1,5,0,0,0,0,0,77,38,33,1,5,0,0,0,0,N-D6,LOVEJOY,LOVEJOY,LOVEJOY,98.0,39.0,48.0,1.0,6.0,0.0,0.0,4.0,6.0,Broadway-Fillmore,LOVEJOY,Lovejoy,360290023004,Lovejoy,4229.00702398344,554663.2693177364
360290023004005,1086497.046684282,284865.41496964893,0.03600418798681919,2180,360290023004005,29.0,144.95,129.17,5.33,5.16,27.87,0.0,83.03,0.0,0.0,0.0,0.0,0.0,14.29,169.32,145.69,4.44,5.51,25.74,0.0,98.0,0.0,0.0,5.19,0.0,0.0,22.33,1938,36,29,2300,4005,360290023004005,Block 4005,42.8884425,-78.8118748,G360290023004005,Buffalo city,229,164,83,25,2,25,0,22,7,0,24,140,79,23,0,25,0,13,0,0,134,69,24,2,19,0,15,5,0,16,118,67,22,0,19,0,10,0,0,N-D5,LOVEJOY,LOVEJOY,LOVEJOY,163.0,82.0,25.0,2.0,25.0,0.0,7.0,22.0,24.0,Lovejoy,LOVEJOY,Lovejoy,360290023004,Lovejoy,3080.0276849553784,385910.85137480416
360290024001000,1087295.1452501751,285228.48950981663,0.02962976407620714,1326,360290024001000,29.0,97.42,97.36000000000001,0.0,1.04,10.71,0.0,85.39,0.0,0.0,0.0,0.0,0.0,0.0,114.99,118.93,0.0,0.73,13.31,0.0,106.2,0.0,0.0,0.0,0.0,0.0,0.0,903,36,29,2400,1000,360290024001000,Block 1000,42.8910838,-78.8017834,G360290024001000,Buffalo city,231,174,123,31,0,14,0,3,3,0,11,163,117,30,0,14,0,2,0,0,135,101,17,0,12,0,2,3,0,10,125,95,17,0,12,0,1,0,0,N-D5,LOVEJOY,LOVEJOY,LOVEJOY,174.0,123.0,31.0,0.0,14.0,0.0,3.0,3.0,11.0,Lovejoy,LOVEJOY,Lovejoy,360290024001,Lovejoy,2578.1370802974247,317580.49397451605
360290024001001,1087191.803684631,285220.45409233484,0.031205914647881153,1009,360290024001001,29.0,68.56,70.1,0.0,0.43,10.08,0.0,62.02,0.0,0.0,0.0,0.0,0.0,0.0,88.54999999999998,86.81999999999998,0.0,0.47,11.98,0.0,75.34,0.0,0.0,0.0,0.0,0.0,0.0,901,36,29,2400,1001,360290024001001,Block 1001,42.8910907,-78.8030497,G360290024001001,Buffalo city,231,134,98,26,0,9,0,1,0,0,15,119,83,26,0,9,0,1,0,0,95,74,15,0,5,0,1,0,0,5,90,69,15,0,5,0,1,0,0,N-D5,LOVEJOY,LOVEJOY,LOVEJOY,134.0,98.0,26.0,0.0,9.0,0.0,0.0,1.0,15.0,Lovejoy,LOVEJOY,Lovejoy,360290024001,Lovejoy,2624.835332643256,334474.58797395753
360290024001002,1087087.7765363257,285211.2915393287,0.030302493419127788,137,360290024001002,29.0,73.61,77.89,0.0,0.52,11.34,0.0,68.31,0.0,0.0,0.0,0.0,0.0,0.0,87.89,89.01,0.0,0.57,9.32,0.0,81.69,0.0,0.0,0.0,0.0,0.0,0.0,900,36,29,2400,1002,360290024001002,Block 1002,42.8910881,-78.8043255,G360290024001002,Buffalo city,231,135,95,24,1,9,0,6,0,0,11,124,90,21,0,9,0,4,0,0,104,76,18,1,6,0,3,0,0,2,102,76,18,0,6,0,2,0,0,N-D5,LOVEJOY,LOVEJOY,LOVEJOY,133.0,95.0,22.0,1.0,9.0,0.0,0.0,6.0,11.0,Lovejoy,LOVEJOY,Lovejoy,360290024001,Lovejoy,2599.6636666499858,324792.36502606526
360290024001003,1086986.122733875,285202.5642325095,0.03008603882677576,2578,360290024001003,29.0,111.13,108.26,0.0,0.35,23.32,0.0,82.7,0.0,0.0,0.0,0.0,0.0,0.0,130.85,128.41,0.0,0.36,19.08,0.0,108.93,0.0,0.0,0.0,0.0,0.0,0.0,2655,36,29,2400,1003,360290024001003,Block 1003,42.8910875,-78.805572,G360290024001003,Buffalo city,231,200,127,47,0,7,0,11,8,0,22,178,120,45,0,7,0,5,1,0,156,96,41,0,4,0,7,8,0,15,141,92,39,0,4,0,5,1,0,N-D5,LOVEJOY,LOVEJOY,LOVEJOY,198.0,127.0,45.0,0.0,7.0,0.0,8.0,11.0,22.0,Lovejoy,LOVEJOY,Lovejoy,360290024001,Lovejoy,2607.484984040375,322472.8348816608
360290024001004,1086884.354776669,285194.3420965833,0.03057287014252126,1283,360290024001004,29.0,90.21,89.56999999999998,0.0,0.52,13.24,0.0,71.91,0.0,0.0,0.0,0.0,0.0,0.0,105.07,105.06,0.0,0.31,9.76,0.0,96.22000000000001,0.0,0.0,0.0,0.0,0.0,0.0,895,36,29,2400,1004,360290024001004,Block 1004,42.8910915,-78.8068193,G360290024001004,Buffalo city,231,159,119,22,0,6,0,12,0,0,15,144,106,22,0,6,0,10,0,0,125,89,21,0,6,0,9,0,0,10,115,80,21,0,6,0,8,0,0,N-D5,LOVEJOY,LOVEJOY,LOVEJOY,159.0,119.0,22.0,0.0,6.0,0.0,0.0,12.0,15.0,Lovejoy,LOVEJOY,Lovejoy,360290024001,Lovejoy,2621.230550230739,327691.9016832257
360290024001005,1086789.4209641377,285186.6291321295,0.02625208658570382,2230,360290024001005,29.0,58.45,60.75,0.0,0.09,2.52,0.0,62.02,0.0,0.0,0.0,0.0,0.0,0.0,69.39,72.95999999999998,0.0,0.1,6.66,0.0,70.8,0.0,0.0,0.0,0.0,0.0,0.0,1930,36,29,2400,1005,360290024001005,Block 1005,42.8910948,-78.807983,G360290024001005,Buffalo city,230,105,81,7,0,2,0,15,0,0,5,100,78,5,0,2,0,15,0,0,81,72,3,0,1,0,5,0,0,3,78,69,3,0,1,0,5,0,0,N-D5,LOVEJOY,LOVEJOY,LOVEJOY,105.0,81.0,7.0,0.0,2.0,0.0,0.0,15.0,5.0,Lovejoy,LOVEJOY,Lovejoy,360290024001,Lovejoy,2533.4131463334334,281380.34192375024
360290024001006,1086703.1117915574,285179.71952264936,0.025619137821016134,2203,360290024001006,29.0,60.62,56.08,0.0,1.04,3.78,0.0,47.64,0.0,0.0,0.0,0.0,0.0,0.0,83.26999999999998,78.79999999999998,0.0,1.45,4.88,0.0,60.82,0.0,0.0,0.0,0.0,0.0,0.0,387,36,29,2400,1006,360290024001006,Block 1006,42.8910987,-78.8090408,G360290024001006,Buffalo city,230,127,72,7,0,26,1,11,10,0,18,109,68,7,0,26,0,8,0,0,85,55,6,0,12,1,3,8,0,12,73,54,6,0,12,0,1,0,0,N-D5,LOVEJOY,LOVEJOY,LOVEJOY,126.0,71.0,7.0,0.0,26.0,1.0,10.0,11.0,18.0,Lovejoy,LOVEJOY,Lovejoy,360290024001,Lovejoy,2524.5108973790325,274597.06526689604
360290024002000,1086943.6627024352,285925.0082812179,0.0013084678549474872,2137,360290024002000,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1923,36,29,2400,2000,360290024002000,Block 2000,42.8975862,-78.8053397,G360290024002000,Buffalo city,228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N-D5,LOVEJOY,LOVEJOY,LOVEJOY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Lovejoy,LOVEJOY,Lovejoy,360290024002,Lovejoy,694.622675786003,14024.554756120559
360290024002001,1086946.4932807188,285779.5545073225,0.02847567120530007,2154,360290024002001,29.0,72.4,74.53,0.0,2.73,0.0,0.0,69.8,0.0,0.0,0.0,0.0,0.0,0.0,89.98999999999998,92.74,0.0,3.53,0.0,0.0,81.43,0.0,0.0,0.0,0.0,0.0,0.0,1779,36,29,2400,2001,360290024002001,Block 2001,42.8962822,-78.8054561,G360290024002001,Buffalo city,228,105,66,23,0,6,0,2,8,0,8,97,66,23,0,6,0,2,0,0,78,59,11,0,3,0,1,4,0,4,74,59,11,0,3,0,1,0,0,N-D5,LOVEJOY,LOVEJOY,LOVEJOY,104.0,65.0,23.0,0.0,6.0,0.0,8.0,2.0,8.0,Lovejoy,LOVEJOY,Lovejoy,360290024002,Lovejoy,2514.0535334349734,305211.2030796776
360290024002002,1086848.4142828237,285751.51817160216,0.02427293888734671,2854,360290024002002,29.0,87.44,88.83,0.0,1.82,0.0,0.0,75.81999999999998,0.0,0.0,0.0,0.0,0.0,0.0,115.94,119.79,0.0,1.18,0.0,0.0,98.96,0.0,0.0,0.0,0.0,0.0,0.0,1934,36,29,2400,2002,360290024002002,Block 2002,42.896106,-78.8066792,G360290024002002,Buffalo city,228,134,83,33,0,2,0,12,4,0,10,124,79,33,0,2,0,8,2,0,93,67,16,0,2,0,6,2,0,6,87,63,16,0,2,0,4,2,0,N-D5,LOVEJOY,LOVEJOY,LOVEJOY,134.0,83.0,33.0,0.0,2.0,0.0,4.0,12.0,10.0,Lovejoy,LOVEJOY,Lovejoy,360290024002,Lovejoy,2275.606654364412,260165.6962731918
360290024002003,1086864.5550803295,285487.79091380275,0.02969466104383443,1200,360290024002003,29.0,117.53,117.41,9.0,9.09,0.0,0.0,111.92,18.0,0.0,0.0,0.0,0.0,0.0,150.55,146.84,16.5,7.06,0.0,0.0,140.3,33.0,0.0,0.0,0.0,0.0,0.0,1771,36,29,2400,2003,360290024002003,Block 2003,42.8937331,-78.8067561,G360290024002003,Buffalo city,230,174,122,21,0,12,0,15,4,0,22,152,112,19,0,12,0,9,0,0,125,95,11,0,10,0,7,2,0,10,115,93,9,0,10,0,3,0,0,N-D5,LOVEJOY,LOVEJOY,LOVEJOY,174.0,122.0,21.0,0.0,12.0,0.0,4.0,15.0,22.0,Lovejoy,LOVEJOY,Lovejoy,360290024002,Lovejoy,2570.802312638384,318278.12391165167
360290024002004,1086769.5526508708,285480.6895145102,0.025648734751996992,329,360290024002004,29.0,62.06,63.3,0.0,1.82,0.0,0.0,62.58,0.0,0.0,0.0,0.0,0.0,0.0,72.68,74.39,0.0,4.71,0.0,0.0,65.14,0.0,0.0,0.0,0.0,0.0,0.0,894,36,29,2400,2004,360290024002004,Block 2004,42.893742,-78.80792,G360290024002004,Buffalo city,230,84,52,17,0,8,0,2,5,0,7,77,52,17,0,8,0,0,0,0,66,52,8,0,2,0,0,4,0,4,62,52,8,0,2,0,0,0,0,N-D5,LOVEJOY,LOVEJOY,LOVEJOY,84.0,52.0,17.0,0.0,8.0,0.0,5.0,2.0,7.0,Lovejoy,LOVEJOY,Lovejoy,360290024002,Lovejoy,2481.604076666287,274912.87588341354
360290024002005,1086682.2781224658,285474.32147411705,0.025201344671984326,1390,360290024002005,29.0,97.79,95.97000000000001,18.0,4.55,0.0,0.0,79.43,12.0,0.0,0.0,0.0,0.0,0.0,113.35,114.96,33.0,3.53,0.0,0.0,97.71,22.0,0.0,0.0,0.0,0.0,0.0,1770,36,29,2400,2005,360290024002005,Block 2005,42.8937515,-78.808989,G360290024002005,Buffalo city,230,131,83,27,4,6,0,5,6,0,12,119,78,26,4,6,0,2,3,0,104,70,18,4,5,0,4,3,0,10,94,66,17,4,5,0,2,0,0,N-D5,LOVEJOY,LOVEJOY,LOVEJOY,131.0,83.0,27.0,4.0,6.0,0.0,6.0,5.0,12.0,Lovejoy,LOVEJOY,Lovejoy,360290024002,Lovejoy,2468.904159781648,270118.31407713325
360290024002006,1086966.2523043558,285496.2056006184,0.029596333747216704,2585,360290024002006,29.0,97.79,94.95,3.0,0.0,0.0,0.0,85.45,0.0,0.0,0.0,0.0,0.0,0.0,112.48,106.27,5.5,0.0,0.0,0.0,96.46,0.0,0.0,0.0,0.0,0.0,0.0,897,36,29,2400,2006,360290024002006,Block 2006,42.8937309,-78.8055094,G360290024002006,Buffalo city,230,131,82,29,1,0,0,16,3,0,20,111,78,29,1,0,0,3,0,0,105,74,20,1,0,0,7,3,0,11,94,72,20,1,0,0,1,0,0,N-D5,LOVEJOY,LOVEJOY,LOVEJOY,130.0,81.0,29.0,1.0,0.0,0.0,3.0,16.0,20.0,Lovejoy,LOVEJOY,Lovejoy,360290024002,Lovejoy,2571.250292173106,317223.36905661767
360290024003000,1086857.503451693,285939.3079809792,0.0012088793142499327,2523,360290024003000,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2032,36,29,2400,3000,360290024003000,Block 3000,42.8977799,-78.8063738,G360290024003000,Buffalo city,228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N-D5,LOVEJOY,LOVEJOY,LOVEJOY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Lovejoy,LOVEJOY,Lovejoy,360290024003,Lovejoy,728.129894491014,12957.156575485647
360290024003001,1086493.5692808803,285729.9183810289,0.05411502905107744,210,360290024003001,29.0,16.58,14.7,0.0,0.0,1.0,0.0,13.88,0.0,0.0,0.0,0.0,0.0,1.12,36.59,30.71,0.0,0.28,1.45,0.0,25.37,0.0,0.0,0.0,0.0,0.0,5.82,160,36,29,2400,3001,360290024003001,Block 3001,42.8961831,-78.8110214,G360290024003001,Buffalo city,228,53,21,17,0,4,0,11,0,0,9,44,20,14,0,4,0,6,0,0,23,13,8,0,0,0,2,0,0,1,22,13,8,0,0,0,1,0,0,N-D5,LOVEJOY,LOVEJOY,LOVEJOY,52.0,21.0,16.0,0.0,4.0,0.0,0.0,11.0,9.0,Lovejoy,LOVEJOY,Lovejoy,360290024003,Lovejoy,5415.102306914252,580027.9538601005
360290024003002,1086430.4082064983,285785.72021341475,0.040001692505166095,2784,360290024003002,29.0,5.28,4.9,0.0,0.0,0.38,0.0,3.2,0.0,0.0,0.0,0.0,0.0,0.0,7.74,5.71,0.0,0.0,0.31,0.0,3.81,0.0,0.0,0.0,0.0,0.0,1.94,2179,36,29,2400,3002,360290024003002,Block 3002,42.8967307,-78.8117325,G360290024003002,Buffalo city,228,11,4,4,0,0,0,3,0,0,3,8,3,3,0,0,0,2,0,0,7,3,3,0,0,0,1,0,0,0,7,3,3,0,0,0,1,0,0,N-D5,LOVEJOY,LOVEJOY,LOVEJOY,11.0,4.0,4.0,0.0,0.0,0.0,0.0,3.0,3.0,Lovejoy,LOVEJOY,Lovejoy,360290024003,Lovejoy,3178.9433894101926,428755.45581171295
360290024003003,1086495.3510518307,285496.16688708856,0.14604024966446483,3028,360290024003003,29.0,16.58,11.2,0.0,0.26,0.75,0.0,7.47,0.0,0.0,0.0,0.0,0.0,6.72,19.7,15.71,0.0,0.14,0.92,0.0,8.88,0.0,0.0,0.0,0.0,0.0,3.88,2969,36,29,2400,3003,360290024003003,Block 3003,42.8940895,-78.811242,G360290024003003,Buffalo city,228,28,7,8,0,2,0,11,0,0,6,22,7,3,0,2,0,10,0,0,22,7,8,0,2,0,5,0,0,6,16,7,3,0,2,0,4,0,0,N-D5,LOVEJOY,LOVEJOY,LOVEJOY,28.0,7.0,8.0,0.0,2.0,0.0,0.0,11.0,6.0,Lovejoy,LOVEJOY,Lovejoy,360290024003,Lovejoy,7075.547022079795,1565323.9644443088
360290024003004,1086755.1466058719,285715.6868789547,0.015801785506925223,2341,360290024003004,29.0,35.43,26.61,0.0,0.13,1.0,0.0,28.83,0.0,0.0,0.0,0.0,0.0,10.07,40.81,35.0,0.0,0.14,0.84,0.0,43.13,0.0,0.0,0.0,0.0,0.0,5.82,2654,36,29,2400,3004,360290024003004,Block 3004,42.8958564,-78.8078517,G360290024003004,Buffalo city,230,58,36,7,0,2,0,9,4,0,9,49,34,7,0,2,0,6,0,0,47,29,4,0,1,0,9,4,0,9,38,27,4,0,1,0,6,0,0,N-D5,LOVEJOY,LOVEJOY,LOVEJOY,58.0,36.0,7.0,0.0,2.0,0.0,4.0,9.0,9.0,Lovejoy,LOVEJOY,Lovejoy,360290024003,Lovejoy,1803.990730189048,169369.31866685877
360290024003005,1086670.2942955508,285683.8478779466,0.011075247037057463,1177,360290024003005,29.0,23.37,16.81,0.0,0.13,0.38,0.0,16.01,0.0,0.0,0.0,0.0,0.0,7.84,26.04,17.14,0.0,0.07,0.23,0.0,19.03,0.0,0.0,0.0,0.0,0.0,8.41,893,36,29,2400,3005,360290024003005,Block 3005,42.8956361,-78.8089177,G360290024003005,Buffalo city,228,37,23,3,1,1,0,5,4,0,13,24,15,3,1,1,0,2,2,0,31,17,3,1,1,0,5,4,0,7,24,15,3,1,1,0,2,2,0,N-D5,LOVEJOY,LOVEJOY,LOVEJOY,37.0,23.0,3.0,1.0,1.0,0.0,4.0,5.0,13.0,Lovejoy,LOVEJOY,Lovejoy,360290024003,Lovejoy,1455.6545346768653,118708.77428222777
360290024003006,1086109.184781769,285255.593867308,0.032175034042373346,2873,360290024003006,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,203,36,29,2400,3006,360290024003006,Block 3006,42.890783,-78.8165343,G360290024003006,Buffalo city,229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N-D6,LOVEJOY,LOVEJOY,LOVEJOY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Broadway-Fillmore,LOVEJOY,Lovejoy,360290024003,Lovejoy,4378.042571805534,344869.9725888207
360290024003007,1086152.0511052117,285154.0638286294,0.027961459567384463,892,360290024003007,29.0,9.8,6.3,0.0,0.65,0.0,0.0,1.07,0.0,0.0,0.0,0.0,0.0,4.48,14.07,10.71,0.0,0.34,0.0,0.0,7.61,0.0,0.0,0.0,0.0,0.0,3.23,40,36,29,2400,3007,360290024003007,Block 3007,42.8912889,-78.8157754,G360290024003007,Buffalo city,229,20,6,1,2,5,0,2,4,0,5,15,6,0,2,5,0,2,0,0,13,1,0,2,5,0,1,4,0,4,9,1,0,2,5,0,1,0,0,N-D6,LOVEJOY,LOVEJOY,LOVEJOY,20.0,6.0,1.0,2.0,5.0,0.0,4.0,2.0,5.0,Broadway-Fillmore,LOVEJOY,Lovejoy,360290024003,Lovejoy,2794.855476860924,299706.400211354
360290024003008,1086224.0446005405,285367.3811819033,0.006341854231530164,1425,360290024003008,29.0,8.29,6.3,0.0,0.0,0.38,0.0,3.2,0.0,0.0,0.0,0.0,0.0,2.24,11.96,9.29,0.0,0.0,0.23,0.0,6.34,0.0,0.0,0.0,0.0,0.0,2.59,205,36,29,2400,3008,360290024003008,Block 3008,42.8931434,-78.8146781,G360290024003008,Buffalo city,229,17,7,2,0,0,0,6,2,0,4,13,5,2,0,0,0,6,0,0,11,5,2,0,0,0,4,0,0,2,9,3,2,0,0,0,4,0,0,N-D6,LOVEJOY,LOVEJOY,LOVEJOY,17.0,7.0,2.0,0.0,0.0,0.0,2.0,6.0,4.0,Broadway-Fillmore,LOVEJOY,Lovejoy,360290024003,Lovejoy,1058.5977910522722,67975.2724432537
360290024003009,1086229.6128577425,285291.952362397,0.007897315165470353,99,360290024003009,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,206,36,29,2400,3009,360290024003009,Block 3009,42.892464,-78.8146885,G360290024003009,Buffalo city,229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N-D6,LOVEJOY,LOVEJOY,LOVEJOY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Broadway-Fillmore,LOVEJOY,Lovejoy,360290024003,Lovejoy,1163.3888529216251,84647.54954744485
360290024003010,1086468.8114160176,285234.3148208331,0.034136495051786175,655,360290024003010,29.0,88.2,77.72,0.0,1.16,2.62,0.0,85.40999999999998,0.0,0.0,0.0,0.0,0.0,6.72,109.77,100.71,0.0,0.9,2.53,0.0,117.99,0.0,0.0,0.0,0.0,0.0,9.7,207,36,29,2400,3010,360290024003010,Block 3010,42.8917659,-78.8118364,G360290024003010,Buffalo city,229,156,96,24,0,13,0,15,8,0,15,141,93,24,0,13,0,11,0,0,117,80,14,0,9,0,9,5,0,6,111,80,14,0,9,0,8,0,0,N-D5,LOVEJOY,LOVEJOY,LOVEJOY,156.0,96.0,24.0,0.0,13.0,0.0,8.0,15.0,15.0,Lovejoy,LOVEJOY,Lovejoy,360290024003,Lovejoy,3051.241631760012,365891.0601996859
